Time (sec),SetpointLivingZone,Text.T
4311900,16,4.15408
4312800,16,4.1563
4313700,16,4.15854
4314600,16,4.1608
4315500,16,4.16308
4316400,16,4.16539
4317300,16,4.16773
4318200,16,4.1701
4319100,16,4.17253
4320000,16,4.175
4320900,16,4.17753
4321800,16,4.18012
4322700,16,4.18278
4323600,16,4.1855
4324500,16,4.18831
4325400,16,4.1912
4326300,16,4.19418
4327200,16,4.19725
4328100,16,4.20043
4329000,16,4.2037
4329900,16,4.20709
4330800,16,4.2106
4331700,16,4.21423
4332600,16,4.21799
4333500,16,4.22188
4334400,16,4.2259
4335300,16,4.23008
4336200,16,4.2344
4337100,16,4.23888
4338000,16,4.24352
4338900,16,4.24832
4339800,16,4.2533
4340700,16,4.25846
4341600,16,4.2638
4342500,16,4.26933
4343400,16,4.27505
4344300,16,4.28097
4345200,21,4.2871
4346100,21,4.29344
4347000,21,4.3
4347900,21,4.30689
4348800,21,4.31421
4349700,21,4.32195
4350600,21,4.3301
4351500,21,4.33866
4352400,21,4.3476
4353300,21,4.35692
4354200,21,4.36661
4355100,21,4.37665
4356000,21,4.38704
4356900,21,4.39776
4357800,21,4.4088
4358700,21,4.42015
4359600,21,4.43181
4360500,21,4.44375
4361400,21,4.45597
4362300,21,4.46846
4363200,21,4.4812
4364100,21,4.49419
4365000,21,4.50741
4365900,21,4.52085
4366800,21,4.5345
4367700,21,4.54836
4368600,21,4.5624
4369500,21,4.57662
4370400,21,4.59101
4371300,21,4.60555
4372200,21,4.62024
4373100,21,4.63506
4374000,21,4.65
4374900,21,4.66505
4375800,21,4.68021
4376700,21,4.69545
4377600,21,4.71077
4378500,21,4.72616
4379400,21,4.7416
4380300,21,4.75709
4381200,21,4.77261
4382100,21,4.78815
4383000,21,4.8037
4383900,21,4.81926
4384800,21,4.8348
4385700,21,4.85032
4386600,21,4.86581
4387500,21,4.88125
4388400,21,4.89664
4389300,21,4.91196
4390200,21,4.9272
4391100,21,4.94235
4392000,21,4.95741
4392900,21,4.97235
4393800,21,4.98717
4394700,21,5.00186
4395600,21,5.0164
4396500,21,5.03079
4397400,21,5.04501
4398300,16,5.05905
4399200,16,5.0729
4400100,16,5.08656
4401000,16,5.1
4401900,16,5.11333
4402800,16,5.12667
4403700,16,5.14
4404600,16,5.15333
4405500,16,5.16667
4406400,16,5.18
4407300,16,5.19333
4408200,16,5.20667
4409100,16,5.22
4410000,16,5.23333
4410900,16,5.24667
4411800,16,5.26
4412700,16,5.27333
4413600,16,5.28667
4414500,16,5.3
4415400,16,5.31333
4416300,16,5.32667
4417200,16,5.34
4418100,16,5.35333
4419000,16,5.36667
4419900,16,5.38
4420800,16,5.39333
4421700,16,5.40667
4422600,16,5.42
4423500,16,5.43333
4424400,16,5.44667
4425300,16,5.46
4426200,16,5.47333
4427100,16,5.48667
4428000,16,5.5
4428900,16,5.51333
4429800,16,5.52667
4430700,16,5.54
4431600,21,5.55333
4432500,21,5.56667
4433400,21,5.58
4434300,21,5.59333
4435200,21,5.60667
4436100,21,5.62
4437000,21,5.63333
4437900,21,5.64667
4438800,21,5.66
4439700,21,5.67333
4440600,21,5.68667
4441500,21,5.7
4442400,21,5.71333
4443300,21,5.72667
4444200,21,5.74
4445100,21,5.75333
4446000,21,5.76667
4446900,21,5.78
4447800,21,5.79333
4448700,21,5.80667
4449600,21,5.82
4450500,21,5.83333
4451400,21,5.84667
4452300,21,5.86
4453200,21,5.87333
4454100,21,5.88667
4455000,21,5.9
4455900,21,5.91387
4456800,21,5.9288
4457700,21,5.94474
4458600,21,5.96167
4459500,21,5.97955
4460400,21,5.99834
4461300,21,6.01801
4462200,21,6.03852
4463100,21,6.05985
4464000,21,6.08194
4464900,21,6.10478
4465800,21,6.12832
4466700,21,6.15253
4467600,21,6.17737
4468500,21,6.20281
4469400,21,6.22882
4470300,21,6.25535
4471200,21,6.28238
4472100,21,6.30987
4473000,21,6.33778
4473900,21,6.36608
4474800,21,6.39473
4475700,21,6.4237
4476600,21,6.45296
4477500,21,6.48247
4478400,21,6.51218
4479300,21,6.54208
4480200,21,6.57212
4481100,21,6.60228
4482000,21,6.6325
4482900,21,6.66276
4483800,21,6.69303
4484700,16,6.72327
4485600,16,6.75344
4486500,16,6.78351
4487400,16,6.81344
4488300,16,6.8432
4489200,16,6.87276
4490100,16,6.90207
4491000,16,6.93111
4491900,16,6.95984
4492800,16,6.98822
4493700,16,7.01622
4494600,16,7.0438
4495500,16,7.07094
4496400,16,7.09758
4497300,16,7.12371
4498200,16,7.14928
4499100,16,7.17426
4500000,16,7.19861
4500900,16,7.2223
4501800,16,7.2453
4502700,16,7.26756
4503600,16,7.28906
4504500,16,7.30976
4505400,16,7.32962
4506300,16,7.34861
4507200,16,7.36669
4508100,16,7.38383
4509000,16,7.4
4509900,16,7.41561
4510800,16,7.4311
4511700,16,7.44646
4512600,16,7.46171
4513500,16,7.47684
4514400,16,7.49184
4515300,16,7.50672
4516200,16,7.52148
4517100,16,7.53611
4518000,21,7.55062
4518900,21,7.565
4519800,21,7.57925
4520700,21,7.59338
4521600,21,7.60738
4522500,21,7.62125
4523400,21,7.63499
4524300,21,7.6486
4525200,21,7.66208
4526100,21,7.67543
4527000,21,7.68864
4527900,21,7.70172
4528800,21,7.71467
4529700,21,7.72748
4530600,21,7.74016
4531500,21,7.7527
4532400,21,7.7651
4533300,21,7.77737
4534200,21,7.7895
4535100,21,7.80149
4536000,21,7.81333
4536900,21,7.82504
4537800,21,7.83661
4538700,21,7.84803
4539600,21,7.85931
4540500,21,7.87045
4541400,21,7.88144
4542300,21,7.89229
4543200,21,7.90299
4544100,21,7.91354
4545000,21,7.92395
4545900,21,7.93421
4546800,21,7.94432
4547700,21,7.95428
4548600,21,7.96409
4549500,21,7.97375
4550400,21,7.98326
4551300,21,7.99261
4552200,21,8.00181
4553100,21,8.01086
4554000,21,8.01975
4554900,21,8.02849
4555800,21,8.03707
4556700,21,8.04549
4557600,21,8.05376
4558500,21,8.06187
4559400,21,8.06982
4560300,21,8.0776
4561200,21,8.08523
4562100,21,8.0927
4563000,21,8.1
4563900,21,8.10722
4564800,21,8.11443
4565700,21,8.12162
4566600,21,8.12881
4567500,21,8.13599
4568400,21,8.14315
4569300,21,8.1503
4570200,21,8.15744
4571100,16,8.16457
4572000,16,8.17168
4572900,16,8.17878
4573800,16,8.18587
4574700,16,8.19294
4575600,16,8.19999
4576500,16,8.20703
4577400,16,8.21405
4578300,16,8.22106
4579200,16,8.22805
4580100,16,8.23502
4581000,16,8.24198
4581900,16,8.24891
4582800,16,8.25583
4583700,16,8.26272
4584600,16,8.2696
4585500,16,8.27646
4586400,16,8.28329
4587300,16,8.29011
4588200,16,8.2969
4589100,16,8.30367
4590000,16,8.31042
4590900,16,8.31714
4591800,16,8.32384
4592700,16,8.33052
4593600,16,8.33717
4594500,16,8.3438
4595400,16,8.3504
4596300,16,8.35698
4597200,16,8.36353
4598100,16,8.37005
4599000,16,8.37654
4599900,16,8.38301
4600800,16,8.38945
4601700,16,8.39586
4602600,16,8.40224
4603500,16,8.40859
4604400,21,8.41492
4605300,21,8.42121
4606200,21,8.42747
4607100,21,8.43369
4608000,21,8.43989
4608900,21,8.44606
4609800,21,8.45219
4610700,21,8.45829
4611600,21,8.46435
4612500,21,8.47038
4613400,21,8.47638
4614300,21,8.48234
4615200,21,8.48826
4616100,21,8.49415
4617000,21,8.5
4617900,21,8.50583
4618800,21,8.51166
4619700,21,8.51749
4620600,21,8.52332
4621500,21,8.52914
4622400,21,8.53495
4623300,21,8.54075
4624200,21,8.54655
4625100,21,8.55233
4626000,21,8.5581
4626900,21,8.56386
4627800,21,8.5696
4628700,21,8.57533
4629600,21,8.58103
4630500,21,8.58672
4631400,21,8.59239
4632300,21,8.59803
4633200,21,8.60365
4634100,21,8.60925
4635000,21,8.61481
4635900,21,8.62036
4636800,21,8.62587
4637700,21,8.63135
4638600,21,8.6368
4639500,21,8.64222
4640400,21,8.6476
4641300,21,8.65294
4642200,21,8.65825
4643100,21,8.66352
4644000,21,8.66875
4644900,21,8.67394
4645800,21,8.67908
4646700,21,8.68418
4647600,21,8.68923
4648500,21,8.69424
4649400,21,8.6992
4650300,21,8.70411
4651200,21,8.70896
4652100,21,8.71377
4653000,21,8.71852
4653900,21,8.72321
4654800,21,8.72785
4655700,21,8.73243
4656600,21,8.73695
4657500,16,8.74141
4658400,16,8.7458
4659300,16,8.75013
4660200,16,8.7544
4661100,16,8.7586
4662000,16,8.76273
4662900,16,8.76679
4663800,16,8.77079
4664700,16,8.7747
4665600,16,8.77855
4666500,16,8.78232
4667400,16,8.78601
4668300,16,8.78963
4669200,16,8.79317
4670100,16,8.79663
4671000,16,8.8
4671900,16,8.80325
4672800,16,8.80634
4673700,16,8.80926
4674600,16,8.81203
4675500,16,8.81464
4676400,16,8.8171
4677300,16,8.81941
4678200,16,8.82157
4679100,16,8.82359
4680000,16,8.82546
4680900,16,8.8272
4681800,16,8.8288
4682700,16,8.83027
4683600,16,8.8316
4684500,16,8.83281
4685400,16,8.8339
4686300,16,8.83486
4687200,16,8.8357
4688100,16,8.83643
4689000,16,8.83704
4689900,16,8.83754
4690800,21,8.83793
4691700,21,8.83822
4692600,21,8.8384
4693500,21,8.83848
4694400,21,8.83847
4695300,21,8.83836
4696200,21,8.83816
4697100,21,8.83787
4698000,21,8.8375
4698900,21,8.83704
4699800,21,8.8365
4700700,21,8.83589
4701600,21,8.8352
4702500,21,8.83443
4703400,21,8.8336
4704300,21,8.8327
4705200,21,8.83174
4706100,21,8.83071
4707000,21,8.82963
4707900,21,8.82849
4708800,21,8.8273
4709700,21,8.82606
4710600,21,8.82477
4711500,21,8.82344
4712400,21,8.82206
4713300,21,8.82065
4714200,21,8.8192
4715100,21,8.81772
4716000,21,8.8162
4716900,21,8.81466
4717800,21,8.8131
4718700,21,8.81151
4719600,21,8.8099
4720500,21,8.80828
4721400,21,8.80664
4722300,21,8.80499
4723200,21,8.80333
4724100,21,8.80167
4725000,21,8.8
4725900,21,8.79833
4726800,21,8.79666
4727700,21,8.79499
4728600,21,8.7933
4729500,21,8.79161
4730400,21,8.7899
4731300,21,8.78817
4732200,21,8.78643
4733100,21,8.78466
4734000,21,8.78287
4734900,21,8.78105
4735800,21,8.7792
4736700,21,8.77732
4737600,21,8.7754
4738500,21,8.77344
4739400,21,8.77144
4740300,21,8.76939
4741200,21,8.7673
4742100,21,8.76516
4743000,21,8.76296
4743900,16,8.76071
4744800,16,8.7584
4745700,16,8.75603
4746600,16,8.7536
4747500,16,8.7511
4748400,16,8.74853
4749300,16,8.74589
4750200,16,8.74317
4751100,16,8.74038
4752000,16,8.7375
4752900,16,8.73454
4753800,16,8.7315
4754700,16,8.72836
4755600,16,8.72514
4756500,16,8.72182
4757400,16,8.7184
4758300,16,8.71488
4759200,16,8.71126
4760100,16,8.70754
4761000,16,8.7037
4761900,16,8.69976
4762800,16,8.6957
4763700,16,8.69152
4764600,16,8.68723
4765500,16,8.68281
4766400,16,8.67827
4767300,16,8.6736
4768200,16,8.6688
4769100,16,8.66387
4770000,16,8.6588
4770900,16,8.65359
4771800,16,8.64824
4772700,16,8.64274
4773600,16,8.6371
4774500,16,8.63131
4775400,16,8.62536
4776300,16,8.61926
4777200,21,8.613
4778100,21,8.60658
4779000,21,8.6
4779900,21,8.59329
4780800,21,8.5865
4781700,21,8.57963
4782600,21,8.57268
4783500,21,8.56565
4784400,21,8.55855
4785300,21,8.55137
4786200,21,8.54412
4787100,21,8.53679
4788000,21,8.5294
4788900,21,8.52193
4789800,21,8.5144
4790700,21,8.5068
4791600,21,8.49914
4792500,21,8.49141
4793400,21,8.48361
4794300,21,8.47576
4795200,21,8.46785
4796100,21,8.45988
4797000,21,8.45185
4797900,21,8.44377
4798800,21,8.43563
4799700,21,8.42744
4800600,21,8.4192
4801500,21,8.41091
4802400,21,8.40257
4803300,21,8.39418
4804200,21,8.38575
4805100,21,8.37727
4806000,21,8.36875
4806900,21,8.36019
4807800,21,8.35159
4808700,21,8.34294
4809600,21,8.33426
4810500,21,8.32555
4811400,21,8.3168
4812300,21,8.30802
4813200,21,8.2992
4814100,21,8.29036
4815000,21,8.28148
4815900,21,8.27258
4816800,21,8.26365
4817700,21,8.2547
4818600,21,8.24572
4819500,21,8.23672
4820400,21,8.2277
4821300,21,8.21866
4822200,21,8.2096
4823100,21,8.20053
4824000,21,8.19143
4824900,21,8.18233
4825800,21,8.17321
4826700,21,8.16409
4827600,21,8.15495
4828500,21,8.1458
4829400,21,8.13665
4830300,16,8.12749
4831200,16,8.11833
4832100,16,8.10917
4833000,16,8.1
4833900,16,8.09072
4834800,16,8.08123
4835700,16,8.07154
4836600,16,8.06166
4837500,16,8.05159
4838400,16,8.04135
4839300,16,8.03094
4840200,16,8.02038
4841100,16,8.00968
4842000,16,7.99884
4842900,16,7.98788
4843800,16,7.9768
4844700,16,7.96562
4845600,16,7.95434
4846500,16,7.94297
4847400,16,7.93153
4848300,16,7.92002
4849200,16,7.90845
4850100,16,7.89684
4851000,16,7.88519
4851900,16,7.87351
4852800,16,7.86181
4853700,16,7.8501
4854600,16,7.8384
4855500,16,7.82671
4856400,16,7.81504
4857300,16,7.80339
4858200,16,7.79179
4859100,16,7.78024
4860000,16,7.76875
4860900,16,7.75733
4861800,16,7.74599
4862700,16,7.73473
4863600,21,7.72358
4864500,21,7.71253
4865400,21,7.7016
4866300,21,7.6908
4867200,21,7.68014
4868100,21,7.66962
4869000,21,7.65926
4869900,21,7.64907
4870800,21,7.63905
4871700,21,7.62922
4872600,21,7.61959
4873500,21,7.61016
4874400,21,7.60094
4875300,21,7.59195
4876200,21,7.5832
4877100,21,7.57469
4878000,21,7.56644
4878900,21,7.55844
4879800,21,7.55073
4880700,21,7.54329
4881600,21,7.53615
4882500,21,7.52931
4883400,21,7.52279
4884300,21,7.51658
4885200,21,7.51071
4886100,21,7.50518
4887000,21,7.5
4887900,21,7.495
4888800,21,7.49
4889700,21,7.485
4890600,21,7.48
4891500,21,7.475
4892400,21,7.47
4893300,21,7.465
4894200,21,7.46
4895100,21,7.455
4896000,21,7.45
4896900,21,7.445
4897800,21,7.44
4898700,21,7.435
4899600,21,7.43
4900500,21,7.425
4901400,21,7.42
4902300,21,7.415
4903200,21,7.41
4904100,21,7.405
4905000,21,7.4
4905900,21,7.395
4906800,21,7.39
4907700,21,7.385
4908600,21,7.38
4909500,21,7.375
4910400,21,7.37
4911300,21,7.365
4912200,21,7.36
4913100,21,7.355
4914000,21,7.35
4914900,21,7.345
4915800,21,7.34
4916700,16,7.335
4917600,16,7.33
4918500,16,7.325
4919400,16,7.32
4920300,16,7.315
4921200,16,7.31
4922100,16,7.305
4923000,16,7.3
4923900,16,7.295
4924800,16,7.29
4925700,16,7.285
4926600,16,7.28
4927500,16,7.275
4928400,16,7.27
4929300,16,7.265
4930200,16,7.26
4931100,16,7.255
4932000,16,7.25
4932900,16,7.245
4933800,16,7.24
4934700,16,7.235
4935600,16,7.23
4936500,16,7.225
4937400,16,7.22
4938300,16,7.215
4939200,16,7.21
4940100,16,7.205
4941000,16,7.2
4941900,16,7.195
4942800,16,7.19
4943700,16,7.185
4944600,16,7.18
4945500,16,7.175
4946400,16,7.17
4947300,16,7.165
4948200,16,7.16
4949100,16,7.155
4950000,21,7.15
4950900,21,7.145
4951800,21,7.14
4952700,21,7.135
4953600,21,7.13
4954500,21,7.125
4955400,21,7.12
4956300,21,7.115
4957200,21,7.11
4958100,21,7.105
4959000,21,7.1
4959900,21,7.095
4960800,21,7.09
4961700,21,7.085
4962600,21,7.08
4963500,21,7.075
4964400,21,7.07
4965300,21,7.065
4966200,21,7.06
4967100,21,7.055
4968000,21,7.05
4968900,21,7.045
4969800,21,7.04
4970700,21,7.035
4971600,21,7.03
4972500,21,7.025
4973400,21,7.02
4974300,21,7.015
4975200,21,7.01
4976100,21,7.005
4977000,21,7
4977900,21,6.995
4978800,21,6.99
4979700,21,6.985
4980600,21,6.98
4981500,21,6.975
4982400,21,6.97
4983300,21,6.965
4984200,21,6.96
4985100,21,6.955
4986000,21,6.95
4986900,21,6.945
4987800,21,6.94
4988700,21,6.935
4989600,21,6.93
4990500,21,6.925
4991400,21,6.92
4992300,21,6.915
4993200,21,6.91
4994100,21,6.905
4995000,21,6.9
4995900,21,6.89495
4996800,21,6.88982
4997700,21,6.88459
4998600,21,6.87928
4999500,21,6.87388
5000400,21,6.8684
5001300,21,6.86284
5002200,21,6.85719
5003100,16,6.85147
5004000,16,6.84568
5004900,16,6.83981
5005800,16,6.83387
5006700,16,6.82785
5007600,16,6.82177
5008500,16,6.81563
5009400,16,6.80941
5010300,16,6.80314
5011200,16,6.7968
5012100,16,6.7904
5013000,16,6.78395
5013900,16,6.77744
5014800,16,6.77088
5015700,16,6.76426
5016600,16,6.7576
5017500,16,6.75089
5018400,16,6.74413
5019300,16,6.73733
5020200,16,6.73048
5021100,16,6.72359
5022000,16,6.71667
5022900,16,6.7097
5023800,16,6.70271
5024700,16,6.69567
5025600,16,6.68861
5026500,16,6.68152
5027400,16,6.6744
5028300,16,6.66725
5029200,16,6.66008
5030100,16,6.65289
5031000,16,6.64568
5031900,16,6.63845
5032800,16,6.6312
5033700,16,6.62394
5034600,16,6.61666
5035500,16,6.60938
5036400,21,6.60208
5037300,21,6.59478
5038200,21,6.58747
5039100,21,6.58015
5040000,21,6.57284
5040900,21,6.56553
5041800,21,6.55821
5042700,21,6.5509
5043600,21,6.5436
5044500,21,6.5363
5045400,21,6.52902
5046300,21,6.52174
5047200,21,6.51448
5048100,21,6.50723
5049000,21,6.5
5049900,21,6.49264
5050800,21,6.48501
5051700,21,6.47713
5052600,21,6.46899
5053500,21,6.46061
5054400,21,6.452
5055300,21,6.44317
5056200,21,6.43412
5057100,21,6.42487
5058000,21,6.41543
5058900,21,6.4058
5059800,21,6.396
5060700,21,6.38603
5061600,21,6.3759
5062500,21,6.36562
5063400,21,6.35521
5064300,21,6.34467
5065200,21,6.334
5066100,21,6.32322
5067000,21,6.31235
5067900,21,6.30137
5068800,21,6.29032
5069700,21,6.27919
5070600,21,6.268
5071500,21,6.25675
5072400,21,6.24546
5073300,21,6.23413
5074200,21,6.22277
5075100,21,6.21139
5076000,21,6.2
5076900,21,6.18861
5077800,21,6.17723
5078700,21,6.16587
5079600,21,6.15454
5080500,21,6.14325
5081400,21,6.132
5082300,21,6.12081
5083200,21,6.10968
5084100,21,6.09863
5085000,21,6.08765
5085900,21,6.07678
5086800,21,6.066
5087700,21,6.05534
5088600,21,6.04479
5089500,16,6.03438
5090400,16,6.0241
5091300,16,6.01397
5092200,16,6.004
5093100,16,5.9942
5094000,16,5.98457
5094900,16,5.97512
5095800,16,5.96588
5096700,16,5.95683
5097600,16,5.948
5098500,16,5.93939
5099400,16,5.93101
5100300,16,5.92287
5101200,16,5.91499
5102100,16,5.90736
5103000,16,5.9
5103900,16,5.89307
5104800,16,5.88671
5105700,16,5.88091
5106600,16,5.87563
5107500,16,5.87087
5108400,16,5.8666
5109300,16,5.8628
5110200,16,5.85945
5111100,16,5.85652
5112000,16,5.85401
5112900,16,5.85189
5113800,16,5.85013
5114700,16,5.84873
5115600,16,5.84765
5116500,16,5.84688
5117400,16,5.84639
5118300,16,5.84617
5119200,16,5.8462
5120100,16,5.84645
5121000,16,5.84691
5121900,16,5.84756
5122800,21,5.84837
5123700,21,5.84932
5124600,21,5.8504
5125500,21,5.85158
5126400,21,5.85285
5127300,21,5.85418
5128200,21,5.85555
5129100,21,5.85694
5130000,21,5.85833
5130900,21,5.85971
5131800,21,5.86105
5132700,21,5.86233
5133600,21,5.86352
5134500,21,5.86462
5135400,21,5.8656
5136300,21,5.86644
5137200,21,5.86711
5138100,21,5.86761
5139000,21,5.8679
5139900,21,5.86797
5140800,21,5.8678
5141700,21,5.86737
5142600,21,5.86665
5143500,21,5.86562
5144400,21,5.86428
5145300,21,5.86259
5146200,21,5.86053
5147100,21,5.85809
5148000,21,5.85525
5148900,21,5.85197
5149800,21,5.84826
5150700,21,5.84407
5151600,21,5.8394
5152500,21,5.83422
5153400,21,5.82851
5154300,21,5.82226
5155200,21,5.81543
5156100,21,5.80802
5157000,21,5.8
5157900,21,5.79167
5158800,21,5.78333
5159700,21,5.775
5160600,21,5.76667
5161500,21,5.75833
5162400,21,5.75
5163300,21,5.74167
5164200,21,5.73333
5165100,21,5.725
5166000,21,5.71667
5166900,21,5.70833
5167800,21,5.7
5168700,21,5.69167
5169600,21,5.68333
5170500,21,5.675
5171400,21,5.66667
5172300,21,5.65833
5173200,21,5.65
5174100,21,5.64167
5175000,21,5.63333
5175900,16,5.625
5176800,16,5.61667
5177700,16,5.60833
5178600,16,5.6
5179500,16,5.59167
5180400,16,5.58333
5181300,16,5.575
5182200,16,5.56667
5183100,16,5.55833
5184000,16,5.55
5184900,16,5.54167
5185800,16,5.53333
5186700,16,5.525
5187600,16,5.51667
5188500,16,5.50833
5189400,16,5.5
5190300,16,5.49167
5191200,16,5.48333
5192100,16,5.475
5193000,16,5.46667
5193900,16,5.45833
5194800,16,5.45
5195700,16,5.44167
5196600,16,5.43333
5197500,16,5.425
5198400,16,5.41667
5199300,16,5.40833
5200200,16,5.4
5201100,16,5.39167
5202000,16,5.38333
5202900,16,5.375
5203800,16,5.36667
5204700,16,5.35833
5205600,16,5.35
5206500,16,5.34167
5207400,16,5.33333
5208300,16,5.325
5209200,21,5.31667
5210100,21,5.30833
5211000,21,5.3
5211900,21,5.29167
5212800,21,5.28333
5213700,21,5.275
5214600,21,5.26667
5215500,21,5.25833
5216400,21,5.25
5217300,21,5.24167
5218200,21,5.23333
5219100,21,5.225
5220000,21,5.21667
5220900,21,5.20833
5221800,21,5.2
5222700,21,5.19167
5223600,21,5.18333
5224500,21,5.175
5225400,21,5.16667
5226300,21,5.15833
5227200,21,5.15
5228100,21,5.14167
5229000,21,5.13333
5229900,21,5.125
5230800,21,5.11667
5231700,21,5.10833
5232600,21,5.1
5233500,21,5.09167
5234400,21,5.08333
5235300,21,5.075
5236200,21,5.06667
5237100,21,5.05833
5238000,21,5.05
5238900,21,5.04167
